"","X","SEZ2011","dep_class_7.x","rand_base","density","spatial_lag","spatial_lag_square","dep11.x","dep01.x","calls","entropy","eigen_cent","page_rank","region_based_rate","commercial","third_places","comm_service","closeness","betweenness","dep01.y","dep11.y","dep_class_3","dep_class_5","dep_class_7"
"3670",3670,151460005267,2,0.463652,0.034184,0.073224,0.062543,-1.416457,-1.322042,11988.028593,0.797914,0.000212,5.8e-05,0.002061,0,0,0,2.66208977822831e-09,369649.685033518,-1.32204211013507,-1.41645746859177,"2","3","3"
"3671",3671,151460005219,NA,0.179552,0,0.945502,0.945617,NA,0.945617,348886.764525,0.788312,0.007024,0.00111,0.061745,0.780522,0,0,2.4989778622826e-09,480300.884235217,0.945616894609713,NA,NA,NA,NA
"3672",3672,151460005211,2,0.206806,0.034839,0.071231,0.165991,-1.631643,-1.687407,20682.867233,0.813187,0.000432,8e-05,0.002632,NA,NA,NA,2.61224117136957e-09,387301.681567381,-1.68740669990317,-1.6316428691413,"2","2","2"
"3673",3673,151460005111,NA,-0.652437,0,0.04807,-0.124718,NA,NA,8953.263167,0.82386,0.000149,4.8e-05,0.001578,NA,NA,NA,2.71965747262887e-09,503644.704682706,NA,NA,NA,NA,NA
"3674",3674,151460005034,2,-0.700653,0.01942,0.051093,-0.038308,-1.112441,0.332656,4933.591477,0.835916,8.2e-05,3.8e-05,0.00113,NA,NA,NA,2.0213023132897e-09,358715.080617873,0.332656219079841,-1.11244081250719,"2","3","4"
"3675",3675,151460005047,NA,-1.657213,0,0.050223,0.025939,NA,NA,31903.063664,0.830374,0.000434,0.000108,0.004733,NA,NA,NA,2.48138493751076e-09,417271.138684039,NA,NA,NA,NA,NA
"3676",3676,151460005049,2,-1.594402,0.018332,0.058909,0.07636,-0.874838,-0.701079,3198.851084,0.842137,4.4e-05,3.3e-05,0.000633,NA,NA,NA,2.57615888758225e-09,536909.338007629,-0.701078866333317,-0.874837828328297,"2","3","4"
"3677",3677,151460005261,2,-0.033529,0.03797,0.064994,0.105392,-1.561047,-1.583206,21268.03883,0.770841,0.000349,9.7e-05,0.004374,NA,NA,NA,2.49343616061024e-09,456104.353408289,-1.58320552398678,-1.56104741864363,"2","2","2"
"3678",3678,152050000030,2,0.345136,0.016448,0.04012,-0.38932,0.159314,0.483384,6769.397538,0.87499,9.8e-05,3.3e-05,0.002798,NA,NA,NA,2.65781377785074e-09,509842.441786678,0.483384443762336,0.159314468802296,"2","3","4"
"3679",3679,150810000272,NA,-0.370512,NA,-1.3e-05,0,NA,NA,13359.104507,0.849899,0.000166,4e-05,0.003746,NA,NA,NA,2.22022720797542e-09,314809.624541406,NA,NA,NA,NA,NA
"3680",3680,151460001185,2,-1.601433,0.012901,0.063373,-0.245361,-0.845968,-0.886217,22375.004287,0.867777,0.000527,7.2e-05,0.001859,NA,NA,NA,2.77191234559113e-09,683456.79198282,-0.886216716992358,-0.845968440270126,"2","3","4"
"3681",3681,151460002282,2,0.556861,0.037363,0.08232,0.119544,0.360295,-0.921656,32915.9916,0.855948,0.000563,0.000108,0.005378,0,1.677617,0,2.59185899491064e-09,782171.668226497,-0.921655776713769,0.360294992993987,"2","3","4"
"3682",3682,151460001637,2,-0.156876,0.001158,0.080215,0.263914,0.453178,0.39379,84947.229272,0.859764,0.002015,0.000199,0.01227,0.780522,0,0,2.96364762322447e-09,713366.342859211,0.393789516378947,0.453177864370912,"2","3","4"
"3683",3683,151460001472,2,0.98709,0.02287,0.0434,-0.312648,-0.977556,0.497523,106705.391874,0.867266,0.002994,0.000282,0.010724,NA,NA,NA,3.19449204366849e-09,1446151.61640977,0.49752277168284,-0.977555925636443,"2","3","4"
"3684",3684,151460001622,2,0.649009,0.02498,0.396724,0.396762,0.291063,0.396762,74272.490571,0.872938,0.002002,0.00019,0.006376,0.697309,0.281972,1.373358,3.10654750558535e-09,1333930.16033627,0.396761738230006,0.291062731823632,"2","3","4"
"3685",3685,151460001517,2,-0.810447,0.022619,-0.899317,-0.899399,0.359493,-0.899399,59297.84475,0.870063,0.001382,0.000154,0.005492,NA,NA,NA,3.05996663715977e-09,1374883.7922052,-0.899398618124382,0.359492523131648,"2","3","4"
"3686",3686,151460000194,2,0.321621,0.001135,0.075224,0.055162,2.058239,1.772873,52717.334288,0.865011,0.001158,0.000138,0.003971,0.540487,0,0,3.2857755091947e-09,3662990.80165754,1.77287270107646,2.05823944711842,"2","4","6"
"3687",3687,151460002283,2,2.663915,0.028984,0.057472,0.013015,0.32389,0.46354,34571.67649,0.856354,0.000582,0.00011,0.005245,NA,NA,NA,2.73612583820431e-09,996239.800518224,0.463540202016839,0.323889740593061,"2","3","4"
"3688",3688,151460000705,2,1.045736,0.006234,0.087251,0.359703,0.275913,0.4231,168716.132604,0.81466,0.020327,0.000399,0.021738,0.72065,0.281972,0,2.89987081490428e-09,1039662.83007671,0.423100090183755,0.275913361815468,"2","3","4"
"3689",3689,151460002028,2,0.921859,0.022179,0.088041,0.331963,-1.421248,-1.009741,44303.094703,0.865203,0.000906,0.000126,0.005263,NA,NA,NA,3.13879276362298e-09,1206454.39313483,-1.00974073069875,-1.42124845379441,"2","3","3"
"3690",3690,151460000182,2,-1.192066,0.001121,0.081189,0.112067,1.830765,1.620066,41760.670199,0.859599,0.000963,0.000106,0.003621,0,0,0.485218,3.30458631402388e-09,1735337.40491009,1.62006558092699,1.83076472765696,"2","3","5"
"3691",3691,151460001601,2,-0.20028,0.022939,0.07476,0.239929,-0.958157,-0.701158,118574.235267,0.873483,0.003378,0.00028,0.010919,0,1.261767,3.248521,3.02815667559057e-09,1168356.43773996,-0.701158492840899,-0.958156565325452,"2","3","4"
"3692",3692,151460000990,2,-0.117526,0.041087,0.563857,0.56391,-1.017336,0.56391,51320.257825,0.851024,0.002725,0.000143,0.004408,NA,NA,NA,3.13807367789313e-09,791635.011011985,0.563909562295402,-1.01733584604361,"2","3","4"
"3693",3693,151460001815,2,-1.33219,0.028478,-0.721124,-0.721222,-0.908877,-0.721222,42254.159124,0.843934,0.001101,0.00012,0.006997,0,1.153967,0,2.8878736279969e-09,1296452.61946014,-0.721221740895367,-0.908876880843019,"2","3","4"
"3694",3694,151460002002,2,-0.553496,0.032133,0.08119,0.160782,0.295961,-0.85532,36130.396586,0.871421,0.000877,0.000111,0.00425,NA,NA,NA,3.03537274932512e-09,1213578.16947495,-0.855320131214568,0.295960776995818,"2","3","4"
"3695",3695,151460001731,2,-0.044712,6e-05,0.074372,0.126141,-0.095546,1.552359,194720.045399,0.861061,0.004197,0.000397,0.021657,0,0.288492,0.69595,2.51107314866206e-09,723847.402881247,1.55235854258781,-0.0955459003228209,"2","3","4"
"3696",3696,151460003474,2,-0.226479,0.023589,0.055604,0.010801,-0.929881,-0.742748,94775.538087,0.867874,0.001458,0.000266,0.009651,NA,NA,NA,3.1378187927318e-09,1207686.12708938,-0.74274822623508,-0.929880640569286,"2","3","4"
"3697",3697,151460000307,2,0.363277,0.013253,0.076013,0.228686,0.226105,-0.915006,124108.877816,0.858691,0.002203,0.000317,0.009007,0,0.9486,0,2.96704038400751e-09,1556674.39918522,-0.915006140674154,0.226105233532642,"2","3","4"
"3698",3698,151460002710,NA,-0.814401,NA,0.062101,0.160186,NA,NA,42823.145648,0.850609,0.000605,0.000128,0.005409,NA,NA,NA,3.11588122603259e-09,1393964.36409656,NA,NA,NA,NA,NA
"3699",3699,151460003196,2,1.903372,0.003685,0.040729,-0.357903,0.335448,0.278563,5044.795809,0.847452,5.6e-05,3.4e-05,0.000342,NA,NA,NA,2.80947640384515e-09,464908.455981434,0.278562586721911,0.335447543922115,"2","3","4"
"3700",3700,151460003208,2,-0.839041,0.048957,-1.278914,-1.279097,-1.374081,-1.279097,4208.49295,0.839744,3.8e-05,3.1e-05,0.000732,3.12209,0,0,2.84573823514124e-09,219000.98694714,-1.27909695593628,-1.37408104044155,"2","3","3"
"3701",3701,151460003261,2,-0.428407,0.023657,0.061941,0.085472,-1.287774,-1.268221,7795.200499,0.83141,9.9e-05,4.6e-05,0.00263,NA,NA,NA,2.84847702740366e-09,530348.56564949,-1.26822119943595,-1.28777427433358,"2","3","3"
"3702",3702,151460002900,2,-1.163835,0.013538,0.071398,0.067307,0.198273,0.472254,49178.444296,0.850082,0.000705,0.000152,0.005285,0,0.845917,10.557692,3.06173850644169e-09,1098339.33261799,0.472253624131946,0.198273101261396,"2","3","4"
"3703",3703,151460002718,2,-0.159274,0.040012,0.048544,-0.277291,0.262639,-0.882867,23896.033071,0.855845,0.000369,8.2e-05,0.002267,0,1.153967,0,3.18148425210521e-09,1416103.62750995,-0.882867067070888,0.262638597756951,"2","3","4"
"3704",3704,151460003447,2,0.329318,0.025427,0.079831,0.122554,0.509239,0.732954,42321.149512,0.839884,0.000735,0.000124,0.007172,NA,NA,NA,2.73391067750935e-09,1046705.02501019,0.732953862586755,0.509239009280466,"2","3","4"
"3705",3705,151460000326,2,0.437314,0.017232,0.052504,0.080845,0.12611,0.607135,59823.013383,0.854972,0.0011,0.000158,0.003541,0,0,0,3.36328106574912e-09,3021324.83028742,0.607135434515998,0.126109759273899,"2","3","4"
"3706",3706,151460003488,2,-1.043167,0.04391,0.048494,-0.056899,-1.01576,-0.737995,26294.979954,0.87413,0.000389,9.3e-05,0.002582,NA,NA,NA,3.22442662757814e-09,1092813.1912797,-0.737995489099834,-1.01576024580621,"2","3","4"
"3707",3707,151460003149,2,1.04733,0.013022,0.076903,0.132402,-1.152515,-0.930075,42785.015856,0.865833,0.000782,0.000128,0.005893,NA,NA,NA,2.89826873848927e-09,933396.090915698,-0.930074976621192,-1.1525147182371,"2","3","4"
"3708",3708,151460003572,2,-0.932623,0.007767,0.056553,-0.159348,0.521365,0.478599,84936.188627,0.867391,0.001254,0.000242,0.006758,NA,NA,NA,3.14295628432385e-09,982691.928873434,0.478598817615446,0.521364978091886,"2","3","5"
"3709",3709,151460003522,2,-1.595834,0.035396,-1.386583,-1.386756,-1.419401,-1.386756,37464.925959,0.838593,0.000528,0.000138,0.006305,NA,NA,NA,2.9659933270606e-09,1130559.66484068,-1.38675575209434,-1.41940052076998,"2","3","3"
"3710",3710,151460002980,2,2.857301,0.010672,0.067761,0.011553,-0.766549,0.610195,7322.153377,0.821851,0.000207,4.4e-05,0.00225,0,2.307935,0,2.79118105214933e-09,912491.490025762,0.610194691701899,-0.766548684315338,"2","3","4"
"3711",3711,151460003575,2,-0.249735,0.024269,0.045934,-0.072722,-0.923365,0.442625,27729.65373,0.867059,0.000423,9.6e-05,0.002441,NA,NA,NA,3.16876249560088e-09,1387751.74383751,0.442624640102105,-0.92336536158399,"2","3","4"
"3712",3712,151460003472,2,-0.286163,0.032027,0.053747,-0.277696,-0.921904,-0.987667,62518.038004,0.868254,0.000931,0.000184,0.005042,0,0.845917,0,3.14771059594132e-09,1116712.09206629,-0.98766678014253,-0.921904461356422,"2","3","4"
"3713",3713,151460003534,2,-0.39526,0.005229,0.069343,0.063633,0.415341,0.731651,287644.362494,0.859326,0.00445,0.000802,0.037012,0,0.140986,1.292138,3.14646808711435e-09,1558321.97220239,0.731651154963472,0.415341094276092,"2","3","4"
"3714",3714,151460003247,2,-0.135473,0.010144,0.052608,-0.100754,-1.76949,-1.700621,10410.781878,0.834936,0.000128,5.2e-05,0.002942,NA,NA,NA,2.85647574662514e-09,293039.998988212,-1.70062115783358,-1.76948974244706,"2","2","2"
"3715",3715,151460002244,2,0.569237,0.004332,0.069205,0.286409,0.434713,-0.875035,113701.133665,0.854979,0.00249,0.000293,0.018063,0,0.419404,0.158316,3.13486884446164e-09,1003492.5628722,-0.875034565282989,0.434712673389748,"2","3","4"
"3716",3716,151460001352,2,-0.905731,0.025791,0.569945,0.57002,-0.96436,0.57002,136881.917431,0.877136,0.004968,0.000307,0.010941,0.377431,0.23966,0.135699,2.97081244668147e-09,2430013.83903011,0.570019930540157,-0.964360177150923,"2","3","4"
"3717",3717,151460001404,2,-0.100161,0.039478,0.489138,0.489183,-0.913144,0.489183,66715.118033,0.867959,0.004774,0.000159,0.004401,0,0.576984,0,2.96387792253564e-09,1129078.58004086,0.489182852210973,-0.9131441600885,"2","3","4"
"3718",3718,151460001792,2,-1.262741,0.028548,0.180475,2.128977,-1.111325,-1.032409,32027.312024,0.857578,0.000646,9.5e-05,0.00437,0,1.677617,0,2.91189420296524e-09,839182.894690836,-1.03240861987899,-1.11132531565312,"2","3","4"
"3719",3719,151460005348,2,-1.206022,0.031167,0.245505,2.435686,0.103864,0.338332,98669.32993,0.827153,0.0052,0.00025,0.014411,0,1.56291,0.072251,3.22349829945696e-09,1193615.43998027,0.338332468508915,0.103863792149202,"2","3","4"
"3720",3720,151460001531,2,-1.479683,0.022128,0.40025,0.400305,0.432763,0.400305,44662.560048,0.875327,0.001083,0.000131,0.003781,NA,NA,NA,3.18682303141311e-09,1382344.78629059,0.400305027971201,0.432763088961807,"2","3","4"
"3721",3721,151460001422,2,-0.249172,0.017913,0.065168,0.124191,-0.868365,-0.753838,160976.663219,0.878448,0.006824,0.00036,0.009061,0.520348,1.677617,0.168586,3.08808111470968e-09,1621247.07791763,-0.753837506812201,-0.868365087481434,"2","3","4"
"3722",3722,151460001688,2,-0.781048,0.03425,0.042682,-0.126169,-1.176045,-1.093701,22241.531185,0.879037,0.000403,7.7e-05,0.003091,0,0.422958,0,2.96732288997968e-09,963716.822467373,-1.09370126118193,-1.17604473942712,"2","3","3"
"3723",3723,151460000532,NA,-1.570669,0,0.090129,0.290217,NA,1.501251,47964.439098,0.885394,0.001161,0.000112,0.002512,0,0,0,3.23663783087339e-09,1334831.51370636,1.50125055169911,NA,NA,NA,NA
"3724",3724,151460002269,2,-0.028709,0.031648,0.432049,0.432076,-0.891207,0.432076,24184.273347,0.867567,0.000431,7.4e-05,0.00266,NA,NA,NA,2.8087649898611e-09,965707.920986931,0.432076486984765,-0.891207292245456,"2","3","4"
"3725",3725,151460000447,NA,1.596871,0,0.048446,-0.205221,NA,NA,14253.754763,0.841716,0.00038,5.2e-05,0.000816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3726",3726,151460000866,2,-1.294824,0.015969,0.060635,0.058532,-1.017035,0.620775,170989.954909,0.775232,0.069233,0.000341,0.015714,25.630252,0,0,3.24042845470394e-09,1481301.96078553,0.620775201204535,-1.01703502804042,"2","3","4"
"3727",3727,151460001518,2,-0.864755,0.016384,-0.972834,-0.972957,0.159958,-0.972957,71407.905445,0.870029,0.001709,0.000181,0.007238,NA,NA,NA,3.0757580131825e-09,1406316.90821521,-0.97295655534775,0.159958468227797,"2","3","4"
"3728",3728,151460001522,2,-0.865316,0.024517,0.042375,0.003769,0.179359,0.446642,42882.604661,0.875115,0.000841,0.000111,0.006768,1.561045,0,0,2.89521950304287e-09,1268497.53562338,0.446642391691536,0.179358735284611,"2","3","4"
"3729",3729,151460001469,2,-0.973818,0.02335,0.04297,-0.512924,0.335872,-0.874831,66513.920538,0.865052,0.001939,0.000181,0.007241,NA,NA,NA,3.18062337297453e-09,1336355.04735381,-0.874831383883343,0.33587234928999,"2","3","4"
"3730",3730,151460001402,2,1.138221,0.014904,0.566427,0.56647,0.490308,0.56647,112417.302749,0.871153,0.006425,0.000253,0.007288,NA,NA,NA,3.10045845995119e-09,1524200.06896813,0.56646959968858,0.490307582075115,"2","3","4"
"3731",3731,151460001486,2,-1.015401,0.016434,0.512263,0.512299,0.014824,0.512299,16147.02966,0.890507,0.00042,5.4e-05,0.001225,1.080975,0,0,3.34859387822492e-09,5009658.6408526,0.512299311046139,0.014824477024717,"2","3","4"
"3732",3732,151460000906,2,1.161168,0.014102,0.057247,-0.023374,-0.98007,0.506545,136142.789086,0.860991,0.012464,0.000266,0.008761,5.495515,1.635732,0,3.13752988564167e-09,1451648.61273516,0.506544546058658,-0.980070457981517,"2","3","4"
"3733",3733,151460001752,2,-2.215522,0.039573,0.572632,0.572695,0.484128,0.572695,30236.237764,0.861859,0.000602,8.6e-05,0.005086,NA,NA,NA,2.89218612872957e-09,783583.572506438,0.572694795447131,0.484127784290285,"2","3","4"
"3734",3734,151460000155,2,1.767508,0.014295,0.050742,0.029671,0.386001,0.413625,71291.152602,0.865364,0.001533,0.000156,0.004282,NA,NA,NA,3.21422574410369e-09,1766281.73695272,0.413624643224656,0.386000932620677,"2","3","4"
"3735",3735,151460002293,2,0.132835,0.03219,0.503351,0.503385,0.350176,0.503385,47116.077088,0.862775,0.000882,0.000142,0.006465,1.080975,0,0,2.77365345655899e-09,712762.077166448,0.503384530256496,0.350176287507705,"2","3","4"
"3736",3736,151460002229,2,0.917142,0.019575,0.535495,0.53553,0.279042,0.53553,70083.716873,0.872496,0.001261,0.000187,0.005928,NA,NA,NA,3.09974351240928e-09,1098971.10522701,0.535529996235381,0.279041764903331,"2","3","4"
"3737",3737,151460002016,2,-0.63439,0.012851,0.082383,0.143019,0.475263,0.655107,32816.958664,0.896927,0.000597,8.7e-05,0.002815,NA,NA,NA,3.14804896980247e-09,1131811.22837474,0.655107048594156,0.475263458843103,"2","3","4"
"3738",3738,151460000501,2,0.574822,0.007837,0.054679,-0.046476,1.646441,1.771898,84251.825633,0.872399,0.001599,0.000169,0.009865,0,0.192328,0.686679,3.26715576335437e-09,2366989.44051962,1.77189848854945,1.64644053865788,"2","3","5"
"3739",3739,151460000152,2,1.202056,0.003248,0.053336,-0.051879,0.333177,0.472632,248138.971517,0.8644,0.005294,0.000486,0.016864,NA,NA,NA,3.22364951514975e-09,1753928.51998331,0.472631705459972,0.333177003194679,"2","3","4"
"3740",3740,151460000533,2,1.450748,0.017423,0.089724,0.252563,-0.066382,0.23632,26115.311861,0.888631,0.000638,7.3e-05,0.001457,0,0.845917,0,3.27845637471348e-09,1285657.74790891,0.236320184143438,-0.0663822572516872,"2","3","4"
"3741",3741,151460000154,2,-0.327772,0.012668,0.059092,-0.237706,1.570347,1.683666,33323.320099,0.851829,0.000684,8.4e-05,0.002026,0,0,0,3.4019023366259e-09,1384303.47772044,1.68366630065371,1.57034689374855,"2","3","5"
"3742",3742,151460000493,2,0.104055,0.001924,0.042154,-0.380931,0.195556,1.732754,225326.905329,0.849911,0.007518,0.000415,0.024141,0.645757,0.422958,2.923777,3.04521112266733e-09,1484582.58853637,1.73275439796298,0.195555700551176,"2","3","4"
"3743",3743,151460002031,NA,0.175681,0,0.039508,-0.092964,NA,NA,416586.389083,0.866997,0.008566,0.001002,0.040194,0,0,1.741475,3.00525423801857e-09,1118179.02813704,NA,NA,NA,NA,NA
"3744",3744,151460001725,2,-1.721504,0.028483,0.042175,-0.262128,-0.95088,-0.780482,21383.38048,0.876755,0.000421,7.3e-05,0.002474,0,3.201369,0,2.90626603040528e-09,863929.257205066,-0.780482108658604,-0.950879568197444,"2","3","4"
"3745",3745,151460001487,2,0.305986,0.00078,0.069718,-0.021157,1.977897,1.148301,15543.334673,0.891004,0.000398,5.2e-05,0.001351,0,0,0.252879,3.35716408945628e-09,2326500.43442847,1.14830106011483,1.97789704210499,"2","4","6"
"3746",3746,151460001994,2,1.205981,0.030084,0.047299,-0.057265,0.090515,-0.876646,28341.128337,0.877826,0.000606,8.9e-05,0.00304,NA,NA,NA,3.18662711843882e-09,888003.579035114,-0.876646275072988,0.0905149930439748,"2","3","4"
"3747",3747,151460000481,NA,1.007659,0,0.088458,0.365999,NA,NA,6002.873058,0.821607,0.000193,3.7e-05,0.000682,NA,NA,NA,3.20998617666431e-09,1392689.84869452,NA,NA,NA,NA,NA
"3748",3748,151460000149,2,0.31806,0.010639,0.065317,0.105579,1.687837,-1.11639,75164.109887,0.855429,0.001613,0.000159,0.011498,0,0,0,3.30926390350109e-09,2334774.55329513,-1.11639037430245,1.6878365970945,"2","3","5"
"3749",3749,151460006075,2,-0.404344,0.006592,0.065916,0.148173,0.237858,NA,67343.54032,0.807135,0.004131,0.000172,0.007281,0,0.399977,0,3.28148107780726e-09,2626634.28941342,NA,0.237858293894531,"2","3","4"
"3750",3750,151460001398,2,-0.754603,0.025762,0.05592,0.022128,-1.384594,-1.012856,84842.871838,0.865239,0.00727,0.000189,0.005747,0.390261,0.922929,0,3.08445393959302e-09,1159344.68263296,-1.0128556033995,-1.38459389124515,"2","3","3"
"3751",3751,151460001806,2,0.93412,0.02215,0.06222,0.184577,0.393827,0.567926,39837.560073,0.849359,0.000803,0.000112,0.006313,1.080975,1.677617,0,2.85093010205864e-09,1223572.57700329,0.567926024651711,0.393826981653902,"2","3","4"
"3752",3752,151460001602,2,-0.1761,0.014892,1.895291,1.895436,0.625228,1.895436,19203.278771,0.873542,0.000502,7e-05,0.00186,NA,NA,NA,3.21339530307615e-09,2844133.25966075,1.89543599560428,0.625228124264518,"2","3","5"
"3753",3753,151460001618,2,-1.034398,0.019301,0.136085,1.460848,0.315852,-0.723823,49061.049132,0.877763,0.001212,0.000136,0.003965,NA,NA,NA,3.16735904078895e-09,917632.538527118,-0.723823102964684,0.315852063803926,"2","3","4"
"3754",3754,151460002258,2,0.901199,0.007996,-0.924428,-0.924504,0.252176,-0.924504,19293.255972,0.861789,0.000208,5e-05,0.002817,1.045963,0,0.252879,2.90887817486295e-09,1051252.10476464,-0.924503702739934,0.252175520781481,"2","3","4"
"3755",3755,151460005477,2,-2.700292,0.005015,0.04714,0.12048,1.308687,1.918402,79847.379816,0.807135,0.004898,2e-04,0.008644,0,0,0.759703,3.38343711653227e-09,1706155.02952954,1.9184024946093,1.30868709461785,"2","3","5"
"3756",3756,151460000858,2,-2.254152,0.017331,0.057621,0.018176,-1.085374,-0.825325,114023.94151,0.817948,0.029803,0.000239,0.010709,1.415633,0.461587,5.197633,3.21360600189668e-09,1725781.39638496,-0.825325353261614,-1.08537420045434,"2","3","4"
"3757",3757,151460002030,NA,-0.282582,0,0.045879,-0.480331,NA,NA,73515.554683,0.870055,0.001471,0.000196,0.007237,NA,NA,NA,3.0702419681459e-09,1426530.565154,NA,NA,NA,NA,NA
"3758",3758,151460005363,2,-0.387928,0.015624,0.051778,0.020636,-1.182303,-1.010865,191100.003409,0.831004,0.009871,0.000463,0.025845,0,0.394231,0.596472,3.15038222660314e-09,1626805.94155321,-1.01086471885079,-1.18230291791839,"2","3","3"
"3759",3759,151460001642,2,0.880292,0.006889,1.652809,1.652988,1.751445,1.652988,16276.07991,0.877936,0.000361,6.2e-05,0.001387,NA,NA,NA,3.00702802046529e-09,1022455.54557361,1.65298770771484,1.75144502677035,"2","3","5"
"3760",3760,151460001704,2,0.50129,0.002419,2.032395,2.032641,1.944502,2.032641,19689.497069,0.87779,0.000371,6.9e-05,0.00251,NA,NA,NA,2.96924533591739e-09,788895.966921462,2.03264106188142,1.94450208738769,"2","3","5"
"3761",3761,151460001995,2,-0.625724,0.01536,0.065783,0.070147,0.324604,0.295003,24893.645509,0.893683,0.000507,7.4e-05,0.001953,NA,NA,NA,3.28443860923626e-09,514783.657540578,0.295003357370849,0.324603591678825,"2","3","4"
"3762",3762,151460001361,2,-0.526734,0.049095,0.062744,0.133795,-1.134847,-0.971897,20016.081045,0.883281,0.000547,5.9e-05,0.002258,0,0.943861,0,3.28088321895858e-09,1448502.65250821,-0.971896792289246,-1.1348467082596,"2","3","4"
